"replicate","arm","quantile","time","value"
34,"flexible","q10",0.5,5.74474189679794
34,"flexible","q10",1,4.60824713133307
34,"flexible","q10",2,2.72328306697407
34,"flexible","q10",4,0.800234185948662
34,"flexible","q10",8,0.0625036621476717
34,"flexible","q10",12,0.00476908503787787
34,"flexible","q50",0.25,8.69424011993336
34,"flexible","q50",0.5,7.79259715886955
34,"flexible","q50",1,6.2440063088266
34,"flexible","q50",2,4.08366797289447
34,"flexible","q50",4,1.78942514787468
34,"flexible","q50",8,0.337739188927765
34,"flexible","q50",12,0.0636360430701406
34,"flexible","q90",0.25,11.8304647042724
34,"flexible","q90",0.5,10.4798183659452
34,"flexible","q90",1,8.34813234343036
34,"flexible","q90",2,5.74180762586418
34,"flexible","q90",4,3.06258314025128
34,"flexible","q90",8,0.985695895842138
34,"flexible","q90",12,0.327806244600731
35,"truth","q10",0.25,6.24774377225268
35,"truth","q10",0.5,5.62323908157432
35,"truth","q10",1,4.4643676499867
35,"truth","q10",2,2.57899725097421
35,"truth","q10",4,0.733966799028824
35,"truth","q10",8,0.0543969688640314
35,"truth","q10",12,0.00392562031931134
35,"truth","q50",0.25,8.48067086584799
35,"truth","q50",0.5,7.58197373655724
35,"truth","q50",1,6.05096989107465
35,"truth","q50",2,3.92836790594524
35,"truth","q50",4,1.68813448818037
35,"truth","q50",8,0.306565548150483
35,"truth","q50",12,0.0557052827728727
35,"truth","q90",0.25,11.464796581399
35,"truth","q90",0.5,10.1462773962201
35,"truth","q90",1,8.08004671556735
35,"truth","q90",2,5.55451076010246
35,"truth","q90",4,2.94369364738675
35,"truth","q90",8,0.926657074380812
35,"truth","q90",12,0.301350108447867
35,"gaussian","q10",0.25,5.99090720003956
35,"gaussian","q10",0.5,5.36003850020495
35,"gaussian","q10",1,4.13891989332802
35,"gaussian","q10",2,2.20470758471714
35,"gaussian","q10",4,0.537783450200112
35,"gaussian","q10",8,0.0288491515457044
35,"gaussian","q10",12,0.00153675456071266
35,"gaussian","q50",0.25,8.19329683795594
35,"gaussian","q50",0.5,7.25534434430769
35,"gaussian","q50",1,5.7134911653696
35,"gaussian","q50",2,3.62972116436368
35,"gaussian","q50",4,1.48551021173401
35,"gaussian","q50",8,0.243714822030464
35,"gaussian","q50",12,0.0398867585741395
35,"gaussian","q90",0.25,11.1485932927064
35,"gaussian","q90",0.5,9.76886760883003
35,"gaussian","q90",1,7.71199189190154
35,"gaussian","q90",2,5.24893906326129
35,"gaussian","q90",4,2.77821263000595
35,"gaussian","q90",8,0.86453222513568
35,"gaussian","q90",12,0.279855477428766
35,"flexible","q10",0.25,6.17716356534584
35,"flexible","q10",0.5,5.5956641467146
35,"flexible","q10",1,4.49382441739396
35,"flexible","q10",2,2.64240800652674
35,"flexible","q10",4,0.761321657955363
35,"flexible","q10",8,0.0574479532088138
35,"flexible","q10",12,0.00420675854134387
35,"flexible","q50",0.25,8.45090022061025
35,"flexible","q50",0.5,7.57522634236408
35,"flexible","q50",1,6.08543647844156
35,"flexible","q50",2,4.01008160373762
35,"flexible","q50",4,1.78280213686258
35,"flexible","q50",8,0.345758702506052
35,"flexible","q50",12,0.0669057006790844
35,"flexible","q90",0.25,11.5038580803961
35,"flexible","q90",0.5,10.1843894052979
35,"flexible","q90",1,8.1226736938593
35,"flexible","q90",2,5.64290281073547
35,"flexible","q90",4,3.08500627502068
35,"flexible","q90",8,1.04573021008354
35,"flexible","q90",12,0.365923207875649
36,"truth","q10",0.25,6.24774377225268
36,"truth","q10",0.5,5.62323908157432
36,"truth","q10",1,4.4643676499867
36,"truth","q10",2,2.57899725097421
36,"truth","q10",4,0.733966799028824
36,"truth","q10",8,0.0543969688640314
36,"truth","q10",12,0.00392562031931134
36,"truth","q50",0.25,8.48067086584799
36,"truth","q50",0.5,7.58197373655724
36,"truth","q50",1,6.05096989107465
36,"truth","q50",2,3.92836790594524
36,"truth","q50",4,1.68813448818037
36,"truth","q50",8,0.306565548150483
36,"truth","q50",12,0.0557052827728727
36,"truth","q90",0.25,11.464796581399
36,"truth","q90",0.5,10.1462773962201
36,"truth","q90",1,8.08004671556735
36,"truth","q90",2,5.55451076010246
36,"truth","q90",4,2.94369364738675
36,"truth","q90",8,0.926657074380812
36,"truth","q90",12,0.301350108447867
36,"gaussian","q10",0.25,6.17514552549405
36,"gaussian","q10",0.5,5.50987383436408
36,"gaussian","q10",1,4.2583845550105
36,"gaussian","q10",2,2.30263873924224
36,"gaussian","q10",4,0.588774755659243
36,"gaussian","q10",8,0.0351538322781801
36,"gaussian","q10",12,0.00202248517205853
36,"gaussian","q50",0.25,8.32764672285271
36,"gaussian","q50",0.5,7.37971900317365
36,"gaussian","q50",1,5.79843662171195
36,"gaussian","q50",2,3.64955686731751
36,"gaussian","q50",4,1.465344994902
36,"gaussian","q50",8,0.231578979050432
36,"gaussian","q50",12,0.036655391295385
36,"gaussian","q90",0.25,11.1740710015982
36,"gaussian","q90",0.5,9.80565967281984
36,"gaussian","q90",1,7.72161339119257
36,"gaussian","q90",2,5.1879295883045
36,"gaussian","q90",4,2.63700045826635
36,"gaussian","q90",8,0.752841215519947
36,"gaussian","q90",12,0.222732519009075
36,"flexible","q10",0.25,6.40059675802852
36,"flexible","q10",0.5,5.795173192314
36,"flexible","q10",1,4.69024677188831
36,"flexible","q10",2,2.84388033859358
36,"flexible","q10",4,0.890154936028817
36,"flexible","q10",8,0.0788505363341249
36,"flexible","q10",12,0.00682347696982817
36,"flexible","q50",0.25,8.6216520351253
36,"flexible","q50",0.5,7.7508890627748
36,"flexible","q50",1,6.24721604185624
36,"flexible","q50",2,4.11981412993822
36,"flexible","q50",4,1.83373846914467
36,"flexible","q50",8,0.357486148118438
36,"flexible","q50",12,0.0697473546939164
36,"flexible","q90",0.25,11.57266805682
36,"flexible","q90",0.5,10.280036971523
36,"flexible","q90",1,8.23114101188444
36,"flexible","q90",2,5.67371060856579
36,"flexible","q90",4,3.02096271350113
36,"flexible","q90",8,0.965265667705816
36,"flexible","q90",12,0.318481418034011
37,"truth","q10",0.25,6.24774377225268
37,"truth","q10",0.5,5.62323908157432
37,"truth","q10",1,4.4643676499867
37,"truth","q10",2,2.57899725097421
37,"truth","q10",4,0.733966799028824
37,"truth","q10",8,0.0543969688640314
37,"truth","q10",12,0.00392562031931134
37,"truth","q50",0.25,8.48067086584799
37,"truth","q50",0.5,7.58197373655724
37,"truth","q50",1,6.05096989107465
37,"truth","q50",2,3.92836790594524
37,"truth","q50",4,1.68813448818037
37,"truth","q50",8,0.306565548150483
37,"truth","q50",12,0.0557052827728727
37,"truth","q90",0.25,11.464796581399
37,"truth","q90",0.5,10.1462773962201
37,"truth","q90",1,8.08004671556735
37,"truth","q90",2,5.55451076010246
37,"truth","q90",4,2.94369364738675
37,"truth","q90",8,0.926657074380812
37,"truth","q90",12,0.301350108447867
37,"gaussian","q10",0.25,5.73454830501544
37,"gaussian","q10",0.5,5.15507781330458
37,"gaussian","q10",1,4.01670147156665
37,"gaussian","q10",2,2.18230251407202
37,"gaussian","q10",4,0.550377309442468
37,"gaussian","q10",8,0.0317903389471367
37,"gaussian","q10",12,0.00178565388822575
37,"gaussian","q50",0.25,7.86880951435247
37,"gaussian","q50",0.5,6.99045256272512
37,"gaussian","q50",1,5.52735789825797
37,"gaussian","q50",2,3.54577034349313
37,"gaussian","q50",4,1.4738468966842
37,"gaussian","q50",8,0.250136378401951
37,"gaussian","q50",12,0.0424481009754534
37,"gaussian","q90",0.25,10.7065908610646
37,"gaussian","q90",0.5,9.39848821188474
37,"gaussian","q90",1,7.42798266090605
37,"gaussian","q90",2,5.0708629612082
37,"gaussian","q90",4,2.69869361200743
37,"gaussian","q90",8,0.85670918967526
37,"gaussian","q90",12,0.280756784681359
37,"flexible","q10",0.25,5.99963715753699
37,"flexible","q10",0.5,5.46386968052455
37,"flexible","q10",1,4.45488938458533
37,"flexible","q10",2,2.6984234940917
37,"flexible","q10",4,0.824102442633818
37,"flexible","q10",8,0.0691775495293393
37,"flexible","q10",12,0.005599710300892
37,"flexible","q50",0.25,8.20242331661098
37,"flexible","q50",0.5,7.38685006521301
37,"flexible","q50",1,5.97485742296238
37,"flexible","q50",2,3.98546163374769
37,"flexible","q50",4,1.81809814991407
37,"flexible","q50",8,0.373050063683782
37,"flexible","q50",12,0.0761874554095541
37,"flexible","q90",0.25,11.1422200687756
37,"flexible","q90",0.5,9.87902106458622
37,"flexible","q90",1,7.90658118489582
37,"flexible","q90",2,5.50716320524413
37,"flexible","q90",4,3.04771751009607
37,"flexible","q90",8,1.06252467398567
37,"flexible","q90",12,0.382501748683858
38,"truth","q10",0.25,6.24774377225268
38,"truth","q10",0.5,5.62323908157432
38,"truth","q10",1,4.4643676499867
38,"truth","q10",2,2.57899725097421
38,"truth","q10",4,0.733966799028824
38,"truth","q10",8,0.0543969688640314
38,"truth","q10",12,0.00392562031931134
38,"truth","q50",0.25,8.48067086584799
38,"truth","q50",0.5,7.58197373655724
38,"truth","q50",1,6.05096989107465
38,"truth","q50",2,3.92836790594524
38,"truth","q50",4,1.68813448818037
38,"truth","q50",8,0.306565548150483
38,"truth","q50",12,0.0557052827728727
38,"truth","q90",0.25,11.464796581399
38,"truth","q90",0.5,10.1462773962201
38,"truth","q90",1,8.08004671556735
38,"truth","q90",2,5.55451076010246
38,"truth","q90",4,2.94369364738675
38,"truth","q90",8,0.926657074380812
38,"truth","q90",12,0.301350108447867
38,"gaussian","q10",0.25,5.79305423175809
38,"gaussian","q10",0.5,5.19315591954797
38,"gaussian","q10",1,4.0176093014699
38,"gaussian","q10",2,2.16236007317994
38,"gaussian","q10",4,0.536397179681134
38,"gaussian","q10",8,0.029688368005426
38,"gaussian","q10",12,0.00162502642725876
38,"gaussian","q50",0.25,8.05594370890568
38,"gaussian","q50",0.5,7.15232255486279
38,"gaussian","q50",1,5.65820695853483
38,"gaussian","q50",2,3.62100628684142
38,"gaussian","q50",4,1.50748245132448
38,"gaussian","q50",8,0.257349668321256
38,"gaussian","q50",12,0.0436716061858659
38,"gaussian","q90",0.25,11.1489304431382
38,"gaussian","q90",0.5,9.80067425181814
38,"gaussian","q90",1,7.7817541606322
38,"gaussian","q90",2,5.35122678993171
38,"gaussian","q90",4,2.86343712879638
38,"gaussian","q90",8,0.920303890485918
38,"gaussian","q90",12,0.306520899889932
38,"flexible","q10",0.25,6.01528267472465
38,"flexible","q10",0.5,5.43800871846839
38,"flexible","q10",1,4.34119308282808
38,"flexible","q10",2,2.52534539070025
38,"flexible","q10",4,0.710565322675043
38,"flexible","q10",8,0.0510341818565229
38,"flexible","q10",12,0.00357555099961301
38,"flexible","q50",0.25,8.34359399433175
38,"flexible","q50",0.5,7.47620044198512
38,"flexible","q50",1,5.99973272320137
38,"flexible","q50",2,3.94210066782803
38,"flexible","q50",4,1.74754730866723
38,"flexible","q50",8,0.335684309524795
38,"flexible","q50",12,0.0641986576830995
38,"flexible","q90",0.25,11.5226187522897
38,"flexible","q90",0.5,10.2192348052596
38,"flexible","q90",1,8.16401332981028
38,"flexible","q90",2,5.68205325800759
38,"flexible","q90",4,3.10719750550548
38,"flexible","q90",8,1.05629370387532
38,"flexible","q90",12,0.372584558472014
39,"truth","q10",0.25,6.24774377225268
39,"truth","q10",0.5,5.62323908157432
39,"truth","q10",1,4.4643676499867
39,"truth","q10",2,2.57899725097421
39,"truth","q10",4,0.733966799028824
39,"truth","q10",8,0.0543969688640314
39,"truth","q10",12,0.00392562031931134
39,"truth","q50",0.25,8.48067086584799
39,"truth","q50",0.5,7.58197373655724
39,"truth","q50",1,6.05096989107465
39,"truth","q50",2,3.92836790594524
39,"truth","q50",4,1.68813448818037
39,"truth","q50",8,0.306565548150483
39,"truth","q50",12,0.0557052827728727
39,"truth","q90",0.25,11.464796581399
39,"truth","q90",0.5,10.1462773962201
39,"truth","q90",1,8.08004671556735
39,"truth","q90",2,5.55451076010246
39,"truth","q90",4,2.94369364738675
39,"truth","q90",8,0.926657074380812
39,"truth","q90",12,0.301350108447867
39,"gaussian","q10",0.25,6.00542527635093
39,"gaussian","q10",0.5,5.3633363286567
39,"gaussian","q10",1,4.12287056053735
39,"gaussian","q10",2,2.1901149843289
39,"gaussian","q10",4,0.534229228375494
39,"gaussian","q10",8,0.0291999342297022
39,"gaussian","q10",12,0.00157040923490691
39,"gaussian","q50",0.25,8.15528147235239
39,"gaussian","q50",0.5,7.22407761196519
39,"gaussian","q50",1,5.67925739542995
39,"gaussian","q50",2,3.59122462967433
39,"gaussian","q50",4,1.45258743585716
39,"gaussian","q50",8,0.233130768749713
39,"gaussian","q50",12,0.0373544434026759
39,"gaussian","q90",0.25,11.0112677012442
39,"gaussian","q90",0.5,9.65349674713162
39,"gaussian","q90",1,7.62317168436481
39,"gaussian","q90",2,5.17032087069363
39,"gaussian","q90",4,2.69527639800696
39,"gaussian","q90",8,0.813980422013132
39,"gaussian","q90",12,0.253870437113856
39,"flexible","q10",0.25,6.21341964104239
39,"flexible","q10",0.5,5.62582838782689
39,"flexible","q10",1,4.52570961867213
39,"flexible","q10",2,2.67654194409898
39,"flexible","q10",4,0.790568415210405
39,"flexible","q10",8,0.0626905634940291
39,"flexible","q10",12,0.00488858068862212
39,"flexible","q50",0.25,8.42568080649566
39,"flexible","q50",0.5,7.56432058133411
39,"flexible","q50",1,6.08349940213089
39,"flexible","q50",2,4.00920892544849
39,"flexible","q50",4,1.77944579720954
39,"flexible","q50",8,0.345009497796192
39,"flexible","q50",12,0.0669684052365258
39,"flexible","q90",0.25,11.3742860536281
39,"flexible","q90",0.5,10.0830203597108
39,"flexible","q90",1,8.06181850979362
39,"flexible","q90",2,5.59429821152679
39,"flexible","q90",4,3.03807557790935
39,"flexible","q90",8,1.00721537294332
39,"flexible","q90",12,0.346708582608576
40,"truth","q10",0.25,6.24774377225268
40,"truth","q10",0.5,5.62323908157432
40,"truth","q10",1,4.4643676499867
40,"truth","q10",2,2.57899725097421
40,"truth","q10",4,0.733966799028824
40,"truth","q10",8,0.0543969688640314
40,"truth","q10",12,0.00392562031931134
40,"truth","q50",0.25,8.48067086584799
40,"truth","q50",0.5,7.58197373655724
40,"truth","q50",1,6.05096989107465
40,"truth","q50",2,3.92836790594524
40,"truth","q50",4,1.68813448818037
40,"truth","q50",8,0.306565548150483
40,"truth","q50",12,0.0557052827728727
40,"truth","q90",0.25,11.464796581399
40,"truth","q90",0.5,10.1462773962201
40,"truth","q90",1,8.08004671556735
40,"truth","q90",2,5.55451076010246
40,"truth","q90",4,2.94369364738675
40,"truth","q90",8,0.926657074380812
40,"truth","q90",12,0.301350108447867
40,"gaussian","q10",0.25,6.24680907788422
40,"gaussian","q10",0.5,5.58504087048837
40,"gaussian","q10",1,4.34396199359602
40,"gaussian","q10",2,2.39858717313042
40,"gaussian","q10",4,0.647815191177083
40,"gaussian","q10",8,0.0432894638081564
40,"gaussian","q10",12,0.002832054077804
40,"gaussian","q50",0.25,8.36352785150548
40,"gaussian","q50",0.5,7.44928340833533
40,"gaussian","q50",1,5.90934341889097
40,"gaussian","q50",2,3.78608479645271
40,"gaussian","q50",4,1.57694794047184
40,"gaussian","q50",8,0.269121128089439
40,"gaussian","q50",12,0.0457448965704884
40,"gaussian","q90",0.25,11.1430067758507
40,"gaussian","q90",0.5,9.85444090485703
40,"gaussian","q90",1,7.87137316807171
40,"gaussian","q90",2,5.39444576233053
40,"gaussian","q90",4,2.81916436865847
40,"gaussian","q90",8,0.848681499264335
40,"gaussian","q90",12,0.263022863417708
40,"flexible","q10",0.25,6.42459687319085
40,"flexible","q10",0.5,5.81330992420571
40,"flexible","q10",1,4.68831835709842
40,"flexible","q10",2,2.83432472728629
40,"flexible","q10",4,0.892011557296036
40,"flexible","q10",8,0.0807577724848812
40,"flexible","q10",12,0.00714121628357306
40,"flexible","q50",0.25,8.58627719863938
40,"flexible","q50",0.5,7.73507392271805
40,"flexible","q50",1,6.25393922244782
40,"flexible","q50",2,4.15191274099419
40,"flexible","q50",4,1.86809208151176
40,"flexible","q50",8,0.371909291926102
40,"flexible","q50",12,0.0742904321145037
40,"flexible","q90",0.25,11.4332713472197
40,"flexible","q90",0.5,10.2056731834384
40,"flexible","q90",1,8.23344657338652
40,"flexible","q90",2,5.75443180330502
40,"flexible","q90",4,3.11524432321791
40,"flexible","q90",8,1.01888442115131
40,"flexible","q90",12,0.342857775770628
41,"truth","q10",0.25,6.24774377225268
41,"truth","q10",0.5,5.62323908157432
41,"truth","q10",1,4.4643676499867
41,"truth","q10",2,2.57899725097421
41,"truth","q10",4,0.733966799028824
41,"truth","q10",8,0.0543969688640314
41,"truth","q10",12,0.00392562031931134
41,"truth","q50",0.25,8.48067086584799
41,"truth","q50",0.5,7.58197373655724
41,"truth","q50",1,6.05096989107465
41,"truth","q50",2,3.92836790594524
41,"truth","q50",4,1.68813448818037
41,"truth","q50",8,0.306565548150483
41,"truth","q50",12,0.0557052827728727
41,"truth","q90",0.25,11.464796581399
41,"truth","q90",0.5,10.1462773962201
41,"truth","q90",1,8.08004671556735
41,"truth","q90",2,5.55451076010246
41,"truth","q90",4,2.94369364738675
41,"truth","q90",8,0.926657074380812
41,"truth","q90",12,0.301350108447867
41,"gaussian","q10",0.25,5.87968569236995
41,"gaussian","q10",0.5,5.3017260787273
41,"gaussian","q10",1,4.18553301518316
41,"gaussian","q10",2,2.36126504645099
41,"gaussian","q10",4,0.652156313717802
41,"gaussian","q10",8,0.0451341794932047
41,"gaussian","q10",12,0.00306052862764698
41,"gaussian","q50",0.25,7.93687920833669
41,"gaussian","q50",0.5,7.09257545197892
41,"gaussian","q50",1,5.6593778301759
41,"gaussian","q50",2,3.67941170139687
41,"gaussian","q50",4,1.57817058476141
41,"gaussian","q50",8,0.285465918096125
41,"gaussian","q50",12,0.0515002497474955
41,"gaussian","q90",0.25,10.6419583438666
41,"gaussian","q90",0.5,9.40824246429659
41,"gaussian","q90",1,7.5042815510972
41,"gaussian","q90",2,5.17282090860316
41,"gaussian","q90",4,2.78289561369088
41,"gaussian","q90",8,0.891172655982732
41,"gaussian","q90",12,0.295790296066627
41,"flexible","q10",0.25,6.08514765945426
41,"flexible","q10",0.5,5.53913325403834
41,"flexible","q10",1,4.53534693930368
41,"flexible","q10",2,2.78332066983896
41,"flexible","q10",4,0.889683489098034
41,"flexible","q10",8,0.0816147399617882
41,"flexible","q10",12,0.00734799845835999
41,"flexible","q50",0.25,8.19019944900931
41,"flexible","q50",0.5,7.39634449293196
41,"flexible","q50",1,6.01546485820573
41,"flexible","q50",2,4.0443292088447
41,"flexible","q50",4,1.87121392133504
41,"flexible","q50",8,0.39538703896683
41,"flexible","q50",12,0.0831720737013404
41,"flexible","q90",0.25,10.9627789924998
41,"flexible","q90",0.5,9.76430438026442
41,"flexible","q90",1,7.8840376876018
41,"flexible","q90",2,5.53415012428885
41,"flexible","q90",4,3.08272942231245
41,"flexible","q90",8,1.07586275240285
41,"flexible","q90",12,0.386731736670776
42,"truth","q10",0.25,6.24774377225268
42,"truth","q10",0.5,5.62323908157432
42,"truth","q10",1,4.4643676499867
42,"truth","q10",2,2.57899725097421
42,"truth","q10",4,0.733966799028824
42,"truth","q10",8,0.0543969688640314
42,"truth","q10",12,0.00392562031931134
42,"truth","q50",0.25,8.48067086584799
42,"truth","q50",0.5,7.58197373655724
42,"truth","q50",1,6.05096989107465
